address,lic_id,correct_labels
"8385 SW 80th St, Ocala, FL 34481, USA",17936,0
"973 W State Rd 84, Fort Lauderdale, FL 33315, USA",17986,0
"4200 4th St N, St. Petersburg, FL 33703, USA",17792,0
"4807 Bayshore Blvd, Tampa, FL 33611, USA",17900,0
"917 W Linebaugh Ave, Tampa, FL 33612, USA",17747,0
"4505 N Lecanto Hwy, Beverly Hills, FL 34465, USA",18001,0
"5538 Hansel Ave, Edgewood, FL 32809, USA",15407,0
"8648 E State Rd 70, Bradenton, FL 34202, USA",17646,0
"10710 SW 38th St, Miami, FL 33165, USA",17565,0
"414 E Liberty St, Brooksville, FL 34601, USA",17548,0
"1615 County Rd 220, Fleming Island, FL 32003, USA",17617,0
"6100 Glades Rd, Boca Raton, FL 33434, USA",17649,0
"2413 Curry Ford Rd, Orlando, FL 32806, USA",17586,0
"2745 W Hillsboro Blvd, Deerfield Beach, FL 33442, USA",17569,0
"3410 S Dale Mabry Hwy, Tampa, FL 33629, USA",17255,0
"1149 SW 27th Ave, Miami, FL 33135, USA",17274,0
"11663 Countryway Blvd, Westchase, FL 33626, USA",17136,0
"1224 E Concord St, Orlando, FL 32803, USA",17169,0
"2815 W Virginia Ave STE A, Tampa, FL 33607, USA",13445,0
"731 Dunlawton Ave STE 103, Port Orange, FL 32127, USA",10047,0
"4646 W 4th Ave, Hialeah, FL 33012, USA",17211,0
"10421 Ulmerton Rd, Largo, FL 33771, USA",17229,0
"4220 Bee Ridge Rd, Sarasota, FL 34233, USA",16904,0
"1929 14th Ave, Vero Beach, FL 32960, USA",16779,0
"5833 S Congress Ave, Lantana, FL 33462, USA",16699,0
"2525 Pasadena Ave S, South Pasadena, FL 33707, USA",16644,0
"8296 SW 103rd Street Rd, Ocala, FL 34481, USA",16962,0
"1140 E Altamonte Dr #1014, Altamonte Springs, FL 32701, USA",16946,0
"3036 Tamiami Trail UNIT C, Port Charlotte, FL 33952, USA",16858,0
"645 Sebastian Blvd, Sebastian, FL 32958, USA",16880,0
"6673 W Newberry Rd, Gainesville, FL 32605, USA",17016,0
"11963 Sheldon Rd, Tampa, FL 33625, USA",16783,0
"4006 N 46th Ave, Hollywood, FL 33021, USA",16940,0
"1470 NW 107th Ave, Miami, FL 33172, USA",16457,0
"1836 Thomasville Rd, Tallahassee, FL 32303, USA",16387,0
"7750 Taft St, Pembroke Pines, FL 33024, USA",16599,0
"23032 Panama City Beach Pkwy, Panama City Beach, FL 32413, USA",16474,0
"5330 Mobile Hwy, Pensacola, FL 32526, USA",14769,0
"5275 Red Bug Lake Rd, Winter Springs, FL 32708, USA",16499,0
"540 E Horatio Ave #103, Maitland, FL 32751, USA",16054,0
"301 10th Ave N, Jacksonville Beach, FL 32250, USA",15772,0
"1315 N Bronough St, Tallahassee, FL 32303, USA",16203,0
"14752 SW 56th St, Miami, FL 33185, USA",16169,0
"115 W International Speedway Blvd, Daytona Beach, FL 32114, USA",9542,0
"2746 E Commercial Blvd, Fort Lauderdale, FL 33308, USA",11252,0
"130 Hillcrest St, Orlando, FL 32801, USA",16290,0
"1943 N Federal Hwy, Boca Raton, FL 33432, USA",16209,0
"6985 Collins Ave, Miami Beach, FL 33141, USA",3722,0
"2222 Park St, Jacksonville, FL 32204, USA",15503,0
"5131 Florida Ave S #7, Lakeland, FL 33813, USA",5124,0
"364 W Fairbanks Ave, Winter Park, FL 32789, USA",15814,0
"11770 E Colonial Dr, Orlando, FL 32817, USA",15528,0
"8923 US-301, Parrish, FL 34219, USA",15613,0
"620 NE 3rd St, Fort Lauderdale, FL 33301, USA",15832,0
"1820 Bruce B Downs Blvd, Wesley Chapel, FL 33543, USA",15550,0
"5001 NW 34th Blvd, Gainesville, FL 32605, USA",9911,0
"111 S Olive Ave, West Palm Beach, FL 33401, USA",8008,0
"29273 US Hwy 19 N, Clearwater, FL 33761, USA",13232,0
"8834 N 56th St, Temple Terrace, FL 33617, USA",12167,0
"5909 S Dixie Hwy, West Palm Beach, FL 33405, USA",9244,0
"3328 Henderson Blvd, Tampa, FL 33609, USA",9189,0
"106 Pinellas Bayway S, Tierra Verde, FL 33715, USA",9181,0
"926 Saxon Blvd, Orange City, FL 32763, USA",9264,0
"3300 Bonita Beach Rd SW #126, Bonita Springs, FL 34134, USA",4230,0
"7274 55th Ave E, Bradenton, FL 34203, USA",13292,0
"4540 Southside Blvd, Jacksonville, FL 32216, USA",21836,0
"2600 US Highway 1 S, #7, St. Augustine, FL 32086, United States",15826,0
"4881 PGA Boulevard, Palm Beach Gardens, FL 33418, USA",22201,0
"51 N Indiana Ave, Englewood, FL 34223, USA",21985,0
"105 Lake Davenport Cir, Davenport, FL 33837, USA",21674,0
"11394 US-98, Miramar Beach, FL 32550, USA",21911,0
"261 Westward Dr, Miami Springs, FL 33166, USA",22023,0
"6915 W Broward Blvd, Fort Lauderdale, FL 33317, USA",21410,0
"915 E Alfred St, Tavares, FL 32778, USA",21463,0
"Santa Rosa Beach, FL 32459, USA",21534,0
"531 A1A Beach Blvd, St. Augustine, FL 32080, USA",21487,0
"1624 Highland Ave, Melbourne, FL 32935, USA",21338,0
"13901 U.S. Hwy 1, Juno Beach, FL 33408, USA",21364,0
"7389 Davie Road Extension, Hollywood, FL 33024, USA",21274,0
"210 Arteva Dr, Lakeland, FL 33809, USA",11882,0
"202 E Robertson St, Brandon, FL 33511, USA",21712,0
"1521 E Commercial Blvd, Fort Lauderdale, FL 33334, USA",20813,0
"1005 N Krome Ave, Homestead, FL 33030, USA",20652,0
"835 17th St, Vero Beach, FL 32960, USA",16951,0
"3430 E Silver Springs Blvd, Ocala, FL 34470, USA",21011,0
"3244 Ocean Dr, Vero Beach, FL 32963, USA",20489,0
"110 Washington Ave, Miami Beach, FL 33139, USA",20088,0
"3944 Florida Blvd, Palm Beach Gardens, FL 33410, USA",20677,0
"26240 US Hwy 19 N, Clearwater, FL 33761, USA",20726,0
"912 McMullen Booth Rd, Clearwater, FL 33759, USA",20444,0
"108 Whitaker Rd, Lutz, FL 33549, USA",13475,0
"3183 4th St N, St. Petersburg, FL 33704, USA",20850,0
"131 Defuniak St, Santa Rosa Beach, FL 32459, USA",10263,0
"256 Westshore Plaza, Tampa, FL 33609, USA",20607,0
"1147 Edgewood Ave S, Jacksonville, FL 32205, USA",20442,0
"130 W Miracle Strip Pkwy, Mary Esther, FL 32569, USA",20671,0
"1217 E Las Olas Blvd, Fort Lauderdale, FL 33301, USA",20595,0
"8719 Stirling Rd, Cooper City, FL 33328, USA",20467,0
"2632 W Indiantown Rd, Jupiter, FL 33458, USA",12308,0
"2464 N University Dr, Pembroke Pines, FL 33024, USA",19272,0
"5101 E Busch Blvd, Tampa, FL 33617, USA",11421,0
"1205 N Dixie Fwy, New Smyrna Beach, FL 32168, USA",19686,0
"1450 NW 87th Ave, Doral, FL 33172, USA",20114,0
"11670 Oakhurst Rd, Largo, FL 33774, USA",20308,0
"4121 S MacDill Ave, Tampa, FL 33611, USA",13864,0
"2000 SE Via Tesoro, Port St. Lucie, FL 34984, USA",19966,0
"1008 Webster St, Orlando, FL 32804, USA",15951,0
"2335 Coral Way, Miami, FL 33145, USA",19959,0
"2506 W Azeele St, Tampa, FL 33609, USA",19992,0
"115 Margaret St, Brandon, FL 33511, USA",14376,0
"11048 Baymeadows Rd, Jacksonville, FL 32256, USA",8926,0
"10879 Bloomingdale Ave, Riverview, FL 33578, USA",16851,0
"58 Spanish St, St. Augustine, FL 32084, USA",18681,0
"2292 Coral Way, Miami, FL 33145, USA",4748,0
"13605 S Dixie Hwy, Miami, FL 33176, USA",19561,0
"15949 Pines Blvd, Pembroke Pines, FL 33028, USA",19628,0
"6710 Gulf Blvd, St Pete Beach, FL 33706, USA",16626,0
"1207 N Krome Ave, Homestead, FL 33030, USA",11647,0
"245 Front St, Key West, FL 33040, USA",2995,0
"5660 Bayshore Rd, North Fort Myers, FL 33917, USA",16550,0
"19605 FL-7, Boca Raton, FL 33498, USA",17926,0
"7300 Gulf Blvd, St Pete Beach, FL 33706, USA",17765,0
"10428 W Atlantic Blvd, Coral Springs, FL 33071, USA",16268,0
"3278 Crawfordville Hwy, Crawfordville, FL 32327, USA",16578,0
"556 S Hwy 27, Minneola, FL 34715, USA",19490,0
"5035 S Lakeland Dr, Lakeland, FL 33813, USA",9900,0
"58 W Washington St, Orlando, FL 32801, USA",19590,0
"391 3rd Ave S, Jacksonville Beach, FL 32250, USA",9086,0
"3928 Hypoluxo Rd, Boynton Beach, FL 33436, USA",17605,0
"1318 S Crystal Lake Dr, Orlando, FL 32806, USA",11047,0
"1715 Stickney Point Rd, Sarasota, FL 34231, USA",11456,0
"2708 Garden St, Titusville, FL 32796, USA",11822,0
"6630 W Gulf to Lake Hwy, Crystal River, FL 34429, USA",1320,0
"1621 N Tamiami Trail #8, North Fort Myers, FL 33903, USA",5156,0
"10930 Sheldon Rd, Tampa, FL 33626, USA",5277,0
"6362 Cypress Gardens Blvd, Winter Haven, FL 33884, USA",15733,0
"3510 N Lockwood Ridge Rd, Sarasota, FL 34234, USA",17958,0
"1710 Bruce B Downs Blvd, Wesley Chapel, FL 33543, USA",19185,0
"27970 Crown Lake Blvd Ste. 1, Bonita Springs, FL 34135, USA",215,0
"2324 S Kirkman Rd, Orlando, FL 32811, USA",10161,0
"1590 Highland Ave, Melbourne, FL 32935, USA",5254,0
"40916 Marx Ave, Zephyrhills, FL 33540, USA",9718,0
"1223 SE 47th Terrace, Cape Coral, FL 33904, USA",16466,0
"3197 Merchants Row Blvd, Tallahassee, FL 32311, USA",16822,0
"13959 U.S. Hwy 1, Juno Beach, FL 33408, USA",14982,0
"1621 Rogero Rd, Jacksonville, FL 32211, USA",16648,0
"12349 University Mall Ct, Tampa, FL 33612, USA",19218,0
"2225 A1A S SUITE B-1, St. Augustine, FL 32080, USA",8167,0
"23 Webb St, Osprey, FL 34229, USA",12973,0
"1480 Swanson Dr, Oviedo, FL 32765, USA",18226,0
"953 E Brandon Blvd, Brandon, FL 33511, USA",19017,0
"641 W Lumsden Rd, Brandon, FL 33511, USA",16229,0
"3128 Little Rd, Trinity, FL 34655, USA",17425,0
"7170 SW 117th Ave, Miami, FL 33183, USA",13599,0
"120 E 5th Ave, Windermere, FL 34786, USA",10368,0
"4640 Hypoluxo Rd, Lake Worth, FL 33463, USA",17579,0
"1990 Main St #201, Sarasota, FL 34236, USA",8557,0
"2024 NE 36th St, Lighthouse Point, FL 33064, USA",14607,0
"953 N University Dr, Coral Springs, FL 33071, USA",9717,0
"4465 Woodmere St, Jacksonville, FL 32210, USA",19148,0
"4407 Lyons Rd, Coconut Creek, FL 33073, USA",21910,0.025
"8081 Turkey Lake Rd, Orlando, FL 32819, USA",21253,0.025
"145 Aragon Ave, Coral Gables, FL 33134, USA",2109,0.025
"2270 Weston Rd, Weston, FL 33326, USA",40834,0.025641026
"1035 Primera Blvd, Lake Mary, FL 32746, USA",18050,0.025641026
"7633 Conroy Windermere Rd, Orlando, FL 32835, USA",11542,0.029411765
"6169 Jog Rd, Lake Worth, FL 33467, USA",18896,0.03030303
"8755 NW 36th St, Doral, FL 33178, USA",4344,0.03125
"5900 S Dixie Hwy, South Miami, FL 33143, USA",19444,0.032258065
"8726 NW 26th St, Doral, FL 33172, USA",28117,0.038461538
"8734 Lee Vista Blvd, Orlando, FL 32829, USA",28537,0.038461538
"11395 W Palmetto Park Rd, Boca Raton, FL 33428, USA",20238,0.038461538
"8888 SW 136th St, Miami, FL 33176, USA",37670,0.045454545
"4284 Okeechobee Blvd, West Palm Beach, FL 33409, USA",36945,0.045454545
"307 Via De Palmas, Boca Raton, FL 33432, USA",24505,0.047619048
"1000 E Cervantes St, Pensacola, FL 32501, USA",27865,0.047619048
"2637 S Atlantic Ave, Daytona Beach, FL 32118, USA",36648,0.047619048
"5302 Central Florida Pkwy, Orlando, FL 32821, USA",24582,0.047619048
"2312 Gulf Gate Dr, Sarasota, FL 34231, USA",37204,0.047619048
"604 S Federal Hwy, Fort Lauderdale, FL 33301, USA",39176,0.05
"1233 Amelia Plaza, Fernandina Beach, FL 32034, USA",39297,0.05
"4290 Herschel St, Jacksonville, FL 32210, USA",34471,0.05
"925 N Courtenay Pkwy #22, Merritt Island, FL 32953, USA",33418,0.05
"1374 Weston Rd, Weston, FL 33326, USA",35823,0.05
"6500 SW Archer Rd, Gainesville, FL 32608, USA",8246,0.05
"3150 S Orange Ave, Orlando, FL 32806, USA",35121,0.05
"4926 New Broad St, Orlando, FL 32814, USA",27127,0.05
"3115 W Bay to Bay Blvd, Tampa, FL 33629, USA",38508,0.05
"9108 Wiles Rd, Coral Springs, FL 33065, USA",38344,0.05
"1826 NE Miami Gardens Dr, North Miami Beach, FL 33179, USA",33039,0.05
"101 Plaza Real S, Boca Raton, FL 33432, USA",37264,0.05
"14830 Captiva Dr, Captiva, FL 33924, USA",23713,0.05
"5158 Dr Phillips Blvd, Orlando, FL 32819, USA",31837,0.05
"11248 W Hillsborough Ave, Tampa, FL 33635, USA",18596,0.05
"2040 NE 49th St, Fort Lauderdale, FL 33308, USA",32910,0.05
"601 N Fort Lauderdale Beach Blvd, Fort Lauderdale, FL 33304, USA",36220,0.05
"8333 Gunn Hwy, Tampa, FL 33625, USA",36305,0.05
"126 N Orange Ave, Sarasota, FL 34236, USA",33602,0.05
"13721 SW 152nd St, Miami, FL 33177, USA",35250,0.05
"235 3rd St S, St. Petersburg, FL 33701, USA",32409,0.05
"6001 Brick Ct, Winter Park, FL 32792, USA",34951,0.05
"603 E University Ave, Gainesville, FL 32608, USA",34662,0.05
"475 Central Ave #101, St. Petersburg, FL 33701, USA",33018,0.05
"18 Goodrich Ave, Sarasota, FL 34236, USA",40019,0.05
"327 S Park Ave, Winter Park, FL 32789, USA",39824,0.05
"4661 Tamiami Trail N, Naples, FL 34103, USA",32959,0.05
"280 S State Rd 434, Altamonte Springs, FL 32714, USA",32030,0.05
"9566 NW 41st St, Doral, FL 33178, USA",34333,0.05
"767 17th St, Miami Beach, FL 33139, USA",40591,0.05
"1800 Hermitage Blvd, Tallahassee, FL 32308, USA",29965,0.05
"6431 E County Line Rd, Tampa, FL 33647, USA",39838,0.05
"1825 S University Dr, Davie, FL 33324, USA",9051,0.05
"2822 Corrine Dr, Orlando, FL 32803, USA",32758,0.05
"3216 NE Maple Ave, Jensen Beach, FL 34957, USA",34293,0.05
"658 Oakfield Dr, Brandon, FL 33511, USA",34373,0.05
"6959 Stirling Rd, Davie, FL 33314, USA",34570,0.05
"6540 FL-7, Coconut Creek, FL 33073, USA",4877,0.05
"3601 W Kennedy Blvd, Tampa, FL 33609, USA",24377,0.05
"6927 Red Rd, Coral Gables, FL 33146, USA",21122,0.05
"528 W Garden St, Pensacola, FL 32502, USA",23721,0.05
"5030 Champion Blvd, Boca Raton, FL 33496, USA",23131,0.05
"8 Georgetown Ave, Panama City Beach, FL 32413, USA",11304,0.05
"247 Malaga Ave, Coral Gables, FL 33134, USA",19536,0.05
"174 107th Ave, Treasure Island, FL 33706, USA",17181,0.05
"4952 S Tamiami Trail, Sarasota, FL 34231, USA",1194,0.05
"14651 Chelonia Pkwy, Orlando, FL 32821, USA",27510,0.05
"424 W 23rd St, Panama City, FL 32405, USA",25077,0.05
"904 Lithia Pinecrest Rd, Brandon, FL 33511, USA",19807,0.05
"833 W Bay Dr, Largo, FL 33770, USA",19110,0.05
"1506 66th St N, St. Petersburg, FL 33710, USA",21396,0.05
"4948 S Tamiami Trail, Sarasota, FL 34231, USA",21574,0.05
"10025 N Dale Mabry Hwy, Carrollwood, FL 33618, USA",24722,0.05
"12107 San Jose Blvd, Jacksonville, FL 32223, USA",18481,0.05
"17931 Biscayne Blvd, Aventura, FL 33160, USA",29910,0.05
"130, 900 S Miami Ave, Miami, FL 33130, USA",29513,0.05
"2424 E Las Olas Blvd, Fort Lauderdale, FL 33301, USA",23051,0.05
"2871 Clayton Crossing Way #1033, Oviedo, FL 32765, USA",29036,0.05
"15727 Pines Blvd, Pembroke Pines, FL 33028, USA",18675,0.05
"1580 NW Boca Raton Blvd #6, Boca Raton, FL 33432, USA",31293,0.05
"1664 Bruce B Downs Blvd, Wesley Chapel, FL 33544, USA",32280,0.05
"1348 Weston Rd, Weston, FL 33326, USA",32063,0.05
"4900 S University Dr, Davie, FL 33328, USA",26898,0.05
"7500 SW 61st Ave, South Miami, FL 33143, USA",2170,0.05
"256 Miracle Mile, Coral Gables, FL 33134, USA",21969,0.05
"507 N Olive Ave, West Palm Beach, FL 33401, USA",1910,0.05
"48 SE Osceola St, Stuart, FL 34994, USA",10113,0.05
"5050 Biscayne Blvd, Miami, FL 33137, USA",9734,0.05
"19585 FL-7 k, Boca Raton, FL 33498, USA",9769,0.05
"2129 66th St N, St. Petersburg, FL 33710, USA",18973,0.05
"1814 Edgewater Dr, Orlando, FL 32804, USA",10451,0.05
"2559 E Sunrise Blvd, Fort Lauderdale, FL 33304, USA",9119,0.05
"17521 Pines Blvd, Pembroke Pines, FL 33029, USA",20414,0.05
"1082 Canal St, The Villages, FL 32162, USA",18274,0.05
"9523 S Dixie Hwy, Pinecrest, FL 33156, USA",31151,0.05
"2614 E Colonial Dr, Orlando, FL 32803, USA",36931,0.05
"27317 Cashford Cir, Wesley Chapel, FL 33544, USA",23195,0.05
"9063 Biscayne Blvd, Miami Shores, FL 33138, USA",24603,0.052631579
"16 N Fort Harrison Ave, Clearwater, FL 33755, USA",26961,0.052631579
"7293 Navarre Pkwy, Gulf Breeze, FL 32566, USA",25341,0.052631579
"15880 Summerlin Rd, Fort Myers, FL 33908, USA",19196,0.052631579
"1585 N Park Dr, Weston, FL 33326, USA",14243,0.055555556
"511 SE 5th Ave, Fort Lauderdale, FL 33301, USA",17791,0.055555556
"3100 SW College Rd, Ocala, FL 34474, USA",39042,0.058823529
"14545 S Military Trail, Delray Beach, FL 33484, USA",35665,0.058823529
"555 W Granada Blvd, Ormond Beach, FL 32174, USA",40903,0.058823529
"8158 Glades Rd, Boca Raton, FL 33434, USA",2398,0.058823529
"94 Federal Hwy, Boca Raton, FL 33432, USA",32708,0.0625
"4932 W State Rd 46, Sanford, FL 32771, USA",21928,0.0625
"2107 W 9 Mile Rd, Pensacola, FL 32534, USA",19541,0.0625
"1348 SW 160th Ave, Sunrise, FL 33326, USA",38116,0.066666667
"205 NE 5th Terrace, Delray Beach, FL 33444, USA",37281,0.066666667
"531 Main St Suite B, Safety Harbor, FL 34695, USA",33155,0.066666667
"7026 Coral Way, Miami, FL 33155, USA",41315,0.066666667
"7616 SW 117th Ave, Miami, FL 33183, USA",23581,0.066666667
"10799 SW Tradition Square, Port St. Lucie, FL 34987, USA",16683,0.066666667
"6 N Boulevard of the Presidents, Sarasota, FL 34236, USA",16542,0.066666667
"274 N Nova Rd, Ormond Beach, FL 32174, USA",25854,0.066666667
"1103 N Ponce De Leon Blvd, St. Augustine, FL 32084, USA",34216,0.071428571
"1143 Toledo Blade Blvd, North Port, FL 34288, USA",31067,0.071428571
"13505 Icot Blvd #201, Clearwater, FL 33760, USA",28458,0.071428571
"8517 SW 136th St, Pinecrest, FL 33156, USA",22846,0.071428571
"17184 W Dixie Hwy, North Miami Beach, FL 33160, USA",38772,0.076923077
"1500 Oakley Seaver Dr, Clermont, FL 34711, USA",26734,0.076923077
"10915 Baymeadows Rd, Jacksonville, FL 32256, USA",14152,0.076923077
"4750 Amelia Island Pkwy, Fernandina Beach, FL 32034, USA",669,0.083333333
"1070 S Wickham Rd, Melbourne, FL 32904, USA",988,0.083333333
"1785 N Congress Ave, Boynton Beach, FL 33426, USA",22358,0.083333333
"301 S Gulfview Blvd, Clearwater Beach, FL 33767, USA",24091,0.083333333
"1809 NE 24th St, Pompano Beach, FL 33064, USA",34214,0.090909091
"333 41st St, Miami Beach, FL 33140, USA",4973,0.090909091
"437 Mary Esther Cut Off NW, Fort Walton Beach, FL 32548, USA",10152,0.090909091
"105 W Chapman Rd, Oviedo, FL 32765, USA",24406,0.095238095
"4348 W Vine St, Kissimmee, FL 34746, USA",38663,0.1
"3339 Virginia St R1, Miami, FL 33133, USA",34583,0.1
"1717 Collins Ave, Miami Beach, FL 33139, USA",32901,0.1
"556 S Pineapple Ave, Sarasota, FL 34236, USA",11730,0.1
"1089 A1A Beach Blvd, St. Augustine, FL 32080, USA",21031,0.1
"7895 N University Dr, Parkland, FL 33076, USA",22237,0.1
"1104 Key Plaza, Key West, FL 33040, USA",27244,0.1
"1045 Riverside Ave, Jacksonville, FL 32204, USA",25383,0.1
"10488 Roosevelt Blvd N, St. Petersburg, FL 33716, USA",22007,0.1
"914 4th St N, St. Petersburg, FL 33701, USA",27221,0.1
"915 Alton Rd, Miami Beach, FL 33139, USA",12263,0.1
"6690 SW 117th Ave, Miami, FL 33183, USA",17333,0.1
"5919 Factory Shops Blvd, Ellenton, FL 34222, USA",36486,0.111111111
"1214 Bowman St, Clermont, FL 34711, USA",30910,0.111111111
"1261 S Pine Island Rd, Plantation, FL 33324, USA",11899,0.111111111
"2835 Garden St, Titusville, FL 32796, USA",31606,0.111111111
"19241 N Dale Mabry Hwy, Lutz, FL 33548, USA",11032,0.111111111
"4376 Park Blvd N, Pinellas Park, FL 33781, USA",17523,0.111111111
"865 Hibernia Rd, Fleming Island, FL 32003, USA",21569,0.111111111
"701 NW Federal Hwy #202, Stuart, FL 34994, USA",28733,0.111111111
"3618 St Johns Ave, Jacksonville, FL 32205, USA",41355,0.125
"5298 Sunbeam Rd, Jacksonville, FL 32257, USA",39953,0.125
"7199 Coastal Blvd, Brooksville, FL 34613, USA",27750,0.125
"12442 Indian Rocks Rd, Largo, FL 33774, USA",31189,0.125
"5038 Seminole Pratt Whitney Rd, Loxahatchee, FL 33470, USA",10906,0.125
"6607 S Semoran Blvd, Orlando, FL 32822, USA",36946,0.130434783
"4100 E Bay Dr, Clearwater, FL 33764, USA",41356,0.142857143
"1500 Apalachee Pkwy, Tallahassee, FL 32301, USA",5219,0.142857143
"7635 FL-7, Pompano Beach, FL 33067, USA",18284,0.142857143
"982 Del Mar Dr, The Villages, FL 32159, USA",21658,0.142857143
"13813 S Dixie Hwy, Miami, FL 33176, USA",961,0.142857143
"145 W Granada Blvd, Ormond Beach, FL 32174, USA",28364,0.142857143
"2020 W Pensacola St, Tallahassee, FL 32304, USA",34260,0.15
"4642 San Juan Ave, Jacksonville, FL 32210, USA",8847,0.15
"8686 131st St N, Seminole, FL 33776, USA",20986,0.153846154
"801 Tyrone Blvd N, St. Petersburg, FL 33710, USA",38305,0.166666667
"2723 Maguire Rd, Ocoee, FL 34761, USA",29836,0.166666667
"955 E 9 Mile Rd, Pensacola, FL 32514, USA",33182,0.166666667
"3371 SW Martin Downs Blvd, Palm City, FL 34990, USA",2867,0.166666667
"5610 N Nebraska Ave, Tampa, FL 33604, USA",36923,0.166666667
"2505 Harrison Ave, Panama City, FL 32405, USA",24398,0.166666667
"3840 Vineland Rd #100, Orlando, FL 32811, USA",28145,0.166666667
"1700 W New Haven Ave, Melbourne, FL 32904, USA",28758,0.181818182
"1012 58th St N, St. Petersburg, FL 33710, USA",38490,0.2
"20 W Dakin Ave, Kissimmee, FL 34741, USA",32109,0.2
"5625 SW 107th Ave, Miami, FL 33165, USA",31444,0.2
"3574 St Johns Ave, Jacksonville, FL 32205, USA",14705,0.2
"1489 SE 17th St, Fort Lauderdale, FL 33316, USA",36976,0.230769231
"3200 US-441, Fruitland Park, FL 34731, USA",23495,0.25
"5712 Lawton Dr, Sarasota, FL 34233, USA",34685,0.25
"705 Executive Dr, Winter Park, FL 32789, USA",28336,0.25
"9120 Griffin Rd, Cooper City, FL 33328, USA",33733,0.260869565
"1629 Lee Rd, Winter Park, FL 32789, USA",33526,0.285714286
"10300 SW 72nd St, Miami, FL 33173, USA",37539,0.285714286
"10367 W Sample Rd, Coral Springs, FL 33065, USA",31296,0.285714286
"1252 NE 163rd St, North Miami Beach, FL 33162, USA",34492,0.290322581
"2500 E Hallandale Beach Blvd SUITE S, Hallandale Beach, FL 33009, USA",29477,0.310344828
"10506 N Kendall Dr, Miami, FL 33176, USA",33428,0.333333333
"1075 Main St, Dunedin, FL 34698, USA",36742,0.333333333
"1975 E Edgewood Dr, Lakeland, FL 33803, USA",39149,0.333333333
"3250 NE 33rd St, Fort Lauderdale, FL 33308, USA",1682,0.333333333
"2544 N Federal Hwy, Fort Lauderdale, FL 33305, USA",110,0.333333333
"2520 Central Ave, St. Petersburg, FL 33712, USA",37645,0.333333333
"325 S Orlando Ave, Winter Park, FL 32789, USA",1730,0.333333333
"76 E Merritt Island Causeway, Merritt Island, FL 32953, USA",36915,0.333333333
"7800 SW 57th Ave, South Miami, FL 33143, USA",24607,0.333333333
"1561 S Federal Hwy, Fort Lauderdale, FL 33316, USA",25898,0.346153846
"28272 US Hwy 19 N, Clearwater, FL 33761, USA",32474,0.35
"4186 S University Dr, Davie, FL 33328, USA",32476,0.35
"231 E Commercial Blvd, Fort Lauderdale, FL 33334, USA",29656,0.35483871
"8387 Pines Blvd, Pembroke Pines, FL 33024, USA",30470,0.35483871
"17606 SW 137th Ave, Miami, FL 33177, USA",32546,0.375
"16319 Miramar Pkwy, Miramar, FL 33027, USA",32071,0.387096774
"8239 Navarre Pkwy, Navarre, FL 32566, USA",33534,0.4
"3255 N Federal Hwy, Boca Raton, FL 33431, USA",27606,0.4
"40 Fairway Dr, Deerfield Beach, FL 33441, USA",27391,0.407407407
"9881 W Sample Rd, Coral Springs, FL 33065, USA",31170,0.408163265
"6406 N University Dr, Tamarac, FL 33321, USA",29422,0.409090909
"289 E Palmetto Park Rd, Boca Raton, FL 33432, USA",22121,0.428571429
"749 W Lumsden Rd, Brandon, FL 33511, USA",36991,0.434782609
"4820 N Federal Hwy, Fort Lauderdale, FL 33308, USA",26621,0.444444444
"5327 N State Rd 7, Tamarac, FL 33319, USA",25664,0.444444444
"123 E Palmetto Park Rd, Boca Raton, FL 33432, USA",38865,0.458333333
"6911 Taft St, Hollywood, FL 33024, USA",24956,0.459459459
"1918 Del Prado Blvd S, Cape Coral, FL 33990, USA",33658,0.466666667
"1856 N Pine Island Rd, Plantation, FL 33322, USA",25754,0.473684211
"2500 E Hallandale Beach Blvd, Hallandale Beach, FL 33009, USA",30761,0.47826087
"3569 NE 163rd St, North Miami Beach, FL 33160, USA",38117,0.487179487
"5000 Coconut Creek Pkwy, Margate, FL 33063, USA",40551,0.5
"3030 Dr M.L.K. Jr St N, St. Petersburg, FL 33704, USA",37689,0.5
"8293 S Dixie Hwy, South Miami, FL 33143, USA",37125,0.5
"1702 Ridgewood Ave A, Holly Hill, FL 32117, USA",40249,0.5
"9524 Blind Pass Rd, St Pete Beach, FL 33706, USA",22593,0.5
"3076 Gulf Breeze Pkwy, Gulf Breeze, FL 32563, USA",30726,0.5
"5741 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, USA",32090,0.517241379
"4930 Park Blvd N #7, Pinellas Park, FL 33781, USA",35547,0.555555556
"5140 Coconut Creek Pkwy, Margate, FL 33063, USA",34344,0.571428571
"8746 SW 72nd St, Miami, FL 33173, USA",32447,0.6
"2317 NW Federal Hwy, Stuart, FL 34994, USA",32112,0.611111111
"6821 W Hillsborough Ave, Tampa, FL 33634, USA",33361,0.615384615
"11610 N Kendall Dr, Miami, FL 33176, USA",21608,0.622641509
"801 W Fairbanks Ave, Winter Park, FL 32789, USA",38904,0.642857143
"2921 Stirling Rd, Fort Lauderdale, FL 33312, USA",38045,0.642857143
"4644 W Gandy Blvd, Tampa, FL 33611, USA",40830,0.653061224
"3085 E Commercial Blvd, Fort Lauderdale, FL 33308, USA",38955,0.661016949
"3601 W Commercial Blvd #3, Fort Lauderdale, FL 33309, USA",34766,0.666666667
